title,labels
 Trump Fans Scream That John McCain Should Die Because They’re All Terrible People (TWEETS),fake
 Obama Just Showed Trump How Real Presidents Treat Their Former Opponents,fake
 Watch A GOP Member Of Science Committee Suffer Total Humiliation At Hand Of NASA Scientist,fake
" Trump Rips Sessions Over Russia, Says He Never Should Have Made Him AG (AUDIO)",fake
" BREAKING NEWS: John McCain Diagnosed With Serious Illness, Americans Stunned",fake
" Trump Campaign Manager Was In Debt To Shady Russian Interests, Obviously Compromised",fake
" In White House Conference Call About Iran, Staffers Talked About Blowup Dolls",fake
 Trump’s Department Of Justice Just Made A Move That’s Enraging Democrats AND Republicans,fake
 Co-Chair Of Trump’s Voter Fraud Commission Says Trump May Not Have Been Legitimately Elected (VIDEO),fake
 Here Are 12 Tweets Trump DEFINITELY Regrets Sending,fake
 Rupert Murdoch Told Roger Ailes To Help Elect ‘Anyone But Trump’ – ‘Even Hillary’ (DETAILS),fake
 Donald Trump Is Clearly Panicking; Avoiding The People Who Voted For Him,fake
" Less Than Half Of Trump Voters Believe Donald Jr. Met Russian Lawyer, Despite Admitting It",fake
 Trump Throws Colossal Tantrum After America Finds Out About Secret Meeting With Putin (TWEETS),fake
 The Eighth Person In Trump Tower Meeting Is Linked To Money Laundering,fake
 Are Trump Supporters Too Dumb To Know They’re Dumb? Science Says “Probably”,fake
 Trump And Putin Had A Secret Meeting After Their ‘Official’ One,fake
" Trump’s White House Decides War Crimes Don’t Matter, Shuts Accountability Office Down",fake
 WATCH: Mitch McConnell Gets His A** Handed To Him For Whining On The Senate Floor Because Democrats Don’t Support Trumpcare,fake
 RNC Official Retweets Article Calling For Sen. John McCain to ‘F*cking Die Already’,fake
 Trump Whines Pathetically On Twitter Because His Crazy ‘Healthcare’ Bill Is Dead In The Water,fake
 The GOP’s Efforts To Kill Millions Through Trumpcare Might Finally Be Dead,fake
 Trump Is Being Sued By A Watchdog For Mar-A-Lago Corruption: Will Visitor Logs Show Pay-To-Play?,fake
 Republicans Go Back To Basics: ‘Stop Asking About Russia Or We’ll Investigate Hillary Again!’,fake
 Trump Gets Trashed For Justifying Don Jr’s Collusion With Russia: ‘That’s Politics!’,fake
 Jared Kushner’s Excuse For The Russian Meeting Would Get Most People Fired,fake
" Fox News Just Shared A Poll That Trump Is Going To HATE, Meltdown Inevitable (TWEET)",fake
 James Comey Is Doing Something That Will Have Trump Sh*tting His Pants,fake
 Trump Goes Into Full Denial Mode During Temper Tantrum Over Historically Low Approval Rating,fake
" In One Chart, This Company Schooled Donald Trump On How To Treat Women",fake
" Fox Host Goes After ‘Soulless’ Hillary Clinton, Chelsea’s Response Is PRICELESS (TWEET)",fake
 The Trump Campaign Paid Don Jr’s Lawyer A Vast Amount Of Money Just Before Scandal Broke (IMAGES),fake
 Dem Senator Calls Out Mike Pence For Telling A HUGE Lie About Trumpcare,fake
" ‘Lie After Lie After Lie’: Fox’s Shep Smith Breaks Ranks, Goes Nuclear On Team Trump (VIDEO)",fake
 George Takei Takes Trump Jr. To The Woodshed For Colluding With Russia,fake
" Chuck Todd Goes Off On Trump, Says What Every American Is Thinking Right Now (VIDEO)",fake
 Bombshell Report Shows The Russian Meeting Was No ‘Nothing Burger’,fake
 WATCH: Rep. Steve King Stuns House Floor In Most Ignorant Anti-Trans Rant You’ve Ever Seen,fake
 Homophobic Kansas Lawmaker Gleefully Harasses LGBTQ Students And Boasts About It,fake
" Trump Abuses Power, Punishes Qatar For Refusing To Give $500 Million Loan To Son-In-Law Kushner",fake
 Trump Jr. Also Met With Ex-Soviet Intelligence Officer To Get Dirt On Hillary Clinton,fake
 Trump Throws Twitter Tantrum Bashing Republicans For Not Taking Healthcare Away From People Fast Enough,fake
 Trump Now Says Wall May Not Need A Wall To Cover Entire US-Mexico Border,fake
 Trump Stole An Idea From North Korean Propaganda Parody Account To Push His Stupid Wall (DETAILS),fake
 Racist Chicago Cop Who Beat A Handcuffed Black Woman Found With Trove Of Slur-Filled Websites,fake
 Latest House Vote Proves Republicans Are Ready To Go Down With The Russian Ship,fake
 Trump: ‘Most People’ Would Commit Treason Like My Son If Given The Opportunity (VIDEO),fake
" David Letterman Is Sick And Tired Of Trump’s Constant Whining, Has PERFECT Solution To Stop It",fake
 #BringBackObama Hashtag Blows Up On Twitter As Americans Share Memories (TWEETS),fake
 WATCH: Anderson Cooper Throws MAJOR Shade At White House Aide Over ‘Fake News’,fake
 Dem Senator On Trump World: ‘They Lie As Easily As They Breathe’ (VIDEO),fake
" California Rep Gets The Ball Rolling, Files First Article Of Impeachment Against Trump",fake
 Apparently Donald Trump Has An Imaginary Xenophobic Friend Named Jim,fake
" Republican Stuns CNN Host, Wants To Starve Americans To Pay For Trump’s Border Wall (VIDEO)",fake
 Americans Gloriously Mock Trump After He Brags About How Little TV He Watches (TWEETS),fake
" US Experiences Surge In Hate-Based Incidents Since Trump’s Election, Particularly On College Campuses",fake
 Joe Scarborough Is A Republican No More (VIDEO),fake
 Eric Trump Gives DUMBEST Defense For His Brother’s Russia Scandal,fake
 Donald Trump Finally Put ‘Make America Great Again’ To Song And It’s Gross,fake
 Trump Jr.’s Lies About To Be EXPOSED; Meeting With Russian Lawyer Allegedly Recorded,fake
 Trump Jr.’s Accomplice That Set Up Russian Meeting Checked In For It On Facebook (TWEETS),fake
 The U.S. Constitution Just Ruined Trump’s Day: He’s Now Being Sued For His Twitter Activity (DETAILS),fake
 Idiot Donald Trump Jr. Just Released Russian Email Chain — He’s Toast (IMAGES),fake
 These Charts Show Why We’re All Screwed Under The GOP Health Care Bill,fake
 World Leaders Decide They Don’t Need The U.S. To Move Forward On Climate Change,fake
 Trump’s Response When Told He Should Stop Tweeting Makes Him Sound Like A Whiny Toddler,fake
" Like Father, Like Son: Trump Jr. Wakes Up Tweeting Desperate Nonsense About The Press And Democrats",fake
 Trump Jr. Was Told Before Meeting That Putin Wanted To Help His Daddy Win,fake
 Trump Jr.’s Latest Move Proves That Russia Investigation Is Closing In On Trump (DETAILS),fake
 Sarah Huckabee Sanders Just Said The DUMBEST F*cking Thing About Trump Jr.’s Russia Collusion,fake
 Fox News Gives The Most Cringeworthy Reason Why Ivanka Deserved To Sit In At G20 (VIDEO),fake
 Trump Supporter Pleads Guilty To Tampering With Election Results In Iowa,fake
" Witness Debunks Trump’s Comey Crime Allegation, Sets Trump Up For Another Potential Libel Lawsuit",fake
 The Tweet Trump Sent THE DAY His Son Had Russian Collusion Meeting Is Disturbing As Hell,fake
 Trump Has Complete Meltdown And Attacks Chelsea Clinton In Defense Of His Nepotism At G-20,fake
" Marco Rubio Grows A Spine, Blasts Trump For Trying To Team Up With Putin",fake
 Presidential Lawyer Comes Forward; Says Trump Jr. May Have Committed Treason (VIDEO),fake
 Stephen King Says What We’re All Thinking About Trump And It Instantly Goes Viral,fake
" GOP Senator Boldly Defies McConnell, Vows To Be The One To Kill Trumpcare",fake
" Americans Were Asked By A Poll To Pick One Word To Describe Trump, And The Result Will ENRAGE Him",fake
 Donald Trump May Have Already Stolen The Next Election,fake
 Donald Trump Tweets He Is Ready To Hand Putin The Keys To Our Electoral System,fake
 Top Intel Dem Rips Trump For Kissing Putin’s A**s: ‘No Art To This Deal’ (TWEETS),fake
 Trump Jr. Forced To Admit To Meeting With Shady Russian Lawyer During 2016 Campaign (DETAILS),fake
 Trump Crumbles As His Own UN Ambassador Shuts Down His Russia Lies (VIDEO),fake
" Trump Embarrasses America Again, Lets Ivanka Take His Place At G-20 Summit",fake
" Trudeau HUMILIATES Trump, Openly Prefers To Speak To Other U.S. Officials Instead",fake
 Paul Ryan Refuses To Hold Town Halls Because He’s Too Afraid Of Protesters,fake
" Trump Spoke With Putin About Election Interference, It’s Just As Bad As You’d Expect (VIDEO)",fake
 Angela Merkel’s Husband Is Taking Melania And Ivanka On A Tour That Will P*ss Trump Off,fake
" Trump Was Just Busted For Daydreaming At G20 Meeting, This Is Beyond Humiliating (VIDEO)",fake
" Mike Pence Saw ‘DO NOT TOUCH’ On Critical NASA Tech, So He Touched It (TWEETS)",fake
 Sarah Palin Uses White Supremacist Slogan To Praise Trump’s Warsaw Speech And Twitter Is P*ssed,fake
 Hannity Throws A Complete Hissy Fit After Conservative Columnist Calls Him Unworthy Of Media Award,fake
" Desperate Staff Sent Melania To Stop 2-Hour Trump/Putin Meeting, She Failed",fake
 Trump Humiliates Himself And Wastes Time At G-20 Summit By Throwing A Twitter Tantrum About Hillary’s Emails,fake
" Leaked G20 Video Appears To Show Trump Rubbing Putin’s Back At First Meeting, World Gags (VIDEO)",fake
" The World To Trump: F*ck Off, You Did Not ‘Inherit A Mess’ From Obama (VIDEO)",fake
 Women Reporters Are Being Turned Away From Covering Congress; Here’s Why,fake
 Confused Looking Trump Totally HUMILIATES Himself When He Gets Lost On Stage In Poland,fake
" Republican Senator Chokes, Mocks Trump In Brutal Response To Health Care Failure (DETAILS)",fake
 Trump’s Team Is So Incompetent They Couldn’t Even Book A Hotel Room For G20 Summit,fake
 Trump White House Stomps On First Amendment And Blackmails CNN,fake
 Trump Condemned By Jewish Leaders In Poland After Snubbing Warsaw Ghetto Memorial,fake
" Trump Tries To Shake Polish First Lady’s Hand, She Refuses To Touch Him (VIDEO)",fake
 WATCH: Trump Insults Poland By Downplaying The Horrors They Experienced During World War II,fake
 WATCH: Trump Disgracefully Attacks President Obama In Poland,fake
 Trump Kicks Off Poland Visit By Trashing America In Unhinged Russia Rant (VIDEO),fake
 Trump In Poland: ‘Everyone’ In The U.S. Is Now ‘Getting Very Rich’ Because Of Me,fake
 WH Starts Condensing Intel Briefings Into Tweet Form In Desperate Move To Get Trump To Read Them,fake
" EVERY State In America Just Turned On Trump, This Is A Major ‘F*ck You’ To POTUS (DETAILS)",fake
 New Poll: WAY More Americans Want Trump Impeached Than Approve Of The Job He Is Doing,fake
 GOP Just Demanded Hillary Clinton Give Them A ‘Plan’ To Fix Healthcare And Got ROASTED ALIVE (TWEETS),fake
 Trump Is So Unpopular Crowds Will Be Bussed In To Cheer For Him During Poland Visit,fake
 Trump Brags About Gas Prices And Gets HUMILIATED With Facts,fake
 Watch Confused Trump Wander Aimlessly Away From Limo (VIDEO),fake
 Preet Bharara Hilariously Trolls Donald Trump Jr. For Failing At Grade School Level Spelling (TWEETS),fake
 Paul Manafort’s Daughters Say Their Father Is Guilty Of Mass Murder In Leaked Text Messages,fake
" NPR Tweets Entire Declaration Of Independence, Dumbass Conservatives Think It’s An Attack On Trump (SCREENSHOTS)",fake
 The Internet EVISCERATES Whiny Nikki Haley After She Complains About Having To Do Her Job (TWEETS),fake
" GOP Official Just Quit Trump’s Bogus Voter Fraud Panel, More States Resist Giving Voter Info",fake
 WATCH: Republican Who Voted To Impeach Clinton Admits Trump Has Done Much Worse,fake
 City Of Chicago Just Told Trump To Go F*ck Himself With A Huge Golden Statue (IMAGES),fake
 Trump’s Plan To Quietly Sneak Into England Backfires – And Now He Has To Publicly Disavow The Trip,fake
 Rep. Maxine Waters Just Nailed Ben Carson To The Wall With The Cold Hard Truth,fake
" Chuck Todd Takes On Trump’s Media Attacks, This Is Going To Get Ugly (VIDEO)",fake
" Chris Christie Has Disgusting Response To Angry NJ Residents, He Sounds Just Like Trump Now",fake
 Obama Takes A Trip To Indonesia And MASTERFULLY Trolls Trump And Birthers,fake
 Chris Christie Takes His Family To Closed Beach; Gives Voters Giant Trump Style F*ck You,fake
" Trump’s Latest Twitter Outburst Is A Violent, Fake-Wrestling Clip Attacking CNN",fake
 White House Officials: Trump’s Call For Violence Against Reporters ‘Was Funny’,fake
 Mark Hamill Has The BEST Response To Trump’s Sexist Attack On Mika Brzezinski,fake
" Trump Erupts During Speech To ‘Honor’ Veterans, What He Did Is Beyond Disrespectful (VIDEO)",fake
 Twitter Is Working On The Biggest F*ck You To Trump And You’re Going To Love It (DETAILS),fake
" Hannity Defends Trump With Psychotic Threat To Morning Joe, This Could Ruin Him (TWEET)",fake
 Trump Rages: My Tweets Attacking Mika Are ‘Modern Day Presidential’,fake
 New York Times Reporter Tells Of Horribly Degrading Insults Trump Hurled At Her In Sexist Rage,fake
" Video Of Buzz Aldrin Dying Inside As Trump Goes On Rambling, Idiotic Speech About ‘Space’ Goes Viral",fake
 MSNBC Producer Reminds Idiot Trump That ‘Morning Joe’s’ Ratings Are Setting Record Highs (TWEET),fake
 Donald Trump Gets WRECKED After Saturday Meltdown About ‘Dumb’ Mika Brzezinski (TWEETS),fake
 Trump Gets HUMILIATED After Whining About States Refusing To Give Voter Info To His ‘Voter Fraud’ Panel,fake
 Texas Supreme Court Just Proved They Do Not Support Marriage Equality,fake
 A Panicked Trump Ran Around The White House Asking Staffers What They Thought Of His Sexist Tweet,fake
" Here’s How Much Trump Is Paying Omarosa, Kellyanne Conway, And Sean Spicer To Lie For Him Each Day",fake
 ‘Something’s Coming’: Eric Holder’s ‘Be Prepared’ Tweet To DOJ And FBI Sets The Internet On Fire,fake
 Conway Declares It ‘Unpatriotic’ To Question Trump’s Mental Health After His Latest Meltdown (VIDEO),fake
 Trump Just Got Caught Trying To Blackmail Morning Joe Hosts,fake
 California Single-Payer Health Care Bill Shelved And People Aren’t Happy,fake
 An Open Letter To Decent Republicans: It’s Time To Leave Donald Trump’s GOP (VIDEOS),fake
 Friday’s New York Daily News Cover Perfectly Illustrates What The Trump ‘Presidency’ Has Done To America,fake
 Seth Meyers’ Reaction To Trump’s ‘Morning Joe’ Misogyny Is Something The Whole World Should See (VIDEO),fake
 What Donald Trump Did On The Golf Course Is P*ssing Off His White Male Base (VIDEO),fake
 The NRA Is ‘Proud’ That They Just Made A Viral Video Telling Supporters To Shoot Protesters,fake
 GOP Operative Connected To Trump’s Ousted Top Adviser Tried Obtaining Russian-Hacked Clinton Emails,fake
 This Really Happened: Fox Interrupted Trump To Criticize Him And Praised Obama,fake
 Snowflake Trump Makes His Staff Create A Daily Newsletter,fake
" Trump Meeting Privately With Putin, Asked Aides For Gifts To Give Him",fake
 WATCH: Kellyanne Conway Runs From Reporter Asking About Trump’s Vile Attack On Mika,fake
" Dem Rep. Calls Out GOP, Urges More Of Them To Rebuke Sexist Trump (TWEETS)",fake
 Melania Pauses Anti-Bullying Initiative To Say Her Husband Is Allowed To Mock Women’s IQ And Looks,fake
 Sarah Huckabee Sanders F*cking UNBELIEVABLY Awful Defense Of Trump’s Mika Tweets (VIDEO),fake
" Trump’s Social Media Man Joins Boss’s Insane, Juvenile Attacks On ‘Morning Joe’ Hosts (TWEETS)",fake
 Fox News Says ‘Health Insurance Doesn’t Matter Cause We’re All Going To Die Anyway’,fake
 Trump Goes On Insane Rant About Female News Anchor Bleeding; Here’s Her Response (TWEETS),fake
 Nikki Haley Gets Crucified On Twitter After Bragging About Shameful Act,fake
 Trump Hesitant To Negotiate With Schumer On Health Care Because He’s Not ‘A Serious Person’,fake
