title,label
Acting out of weakness? Why Obama's dangerously wrong about Putin's intentions in Syria,REAL
"Black Agenda Radio for Week of Nov. 7, 2016",FAKE
Juror in Oregon militia trial dismissed for bias: judge,FAKE
An Angry John Podesta Issues A Statement On “Reopening” Of FBI Probe,FAKE
300 US Marines To Be Deployed To Russian Border In Norway,FAKE
"Jordanian fighter jets strike hard at ISIS, pay tribute to murdered pilot",REAL
ISIS shoots down Russian helicopter near Palmyra (VIDEO+PHOTOS),FAKE
The Sad Evolution Of Education Summed Up By One Meme,FAKE
Obama Plans to Press Ahead With Guantanamo Bay Closure,REAL
German Defense Minister warns Donald Trump to stay away from Russia and commit full to NATO,FAKE
Netanyahu walks back Palestinian state comment,REAL
Trump Votes Are Being Flipped To Clinton,FAKE
Angela Merkel to Visit White House on Feb. 9,REAL
Will Nancy Pelosi miss John Boehner? Depends.,REAL
War is eminent,FAKE
Why Obama Has His Work Cut Out For Him On Getting Trade Votes,REAL
Women Should Vote With Their Husbands,FAKE
"Trump won’t commit to accepting election results, at fiery final debate with Clinton",REAL
What do Americans really think about abortion? The answer may surprise you.,REAL
"They Said What?!: Find Out What Reba McEntire, Whoopi Goldberg, And Pope Francis Have To Say",FAKE
Was California The Last Weekend At Bernie's House Of Hope?,REAL
Media Roll Out Welcome Mat for ‘Humanitarian’ War in Syria,FAKE
Nuclear weapons: how foreign hotspots could test Trump’s finger on the trigger,FAKE
Milestone House Vote Would Take Health Care Away From Millions,REAL
"China, Russia, The Silk Road, Commodities, Nixon And A Massive Bull Market In Gold & Silver",FAKE
"Yes, Bernie Polls Better Against Trump Than Hillary—but There’s a Catch",REAL
EgyptAir crash: official dismisses claim that remains suggest blast,REAL
More anti-Trump action planned after second night of protests across US,REAL
Twitter has been looking into the future: read the best 16 predictions,FAKE
Powerful Photo Series Challenges Society’s Perception Of The Obese,FAKE
"Trump suggests he might have prevented 9/11 attacks, extending feud with Bush",REAL
How far can campaigns go to win support from a Republican delegate?,REAL
They’re already trying to steal 2016: Inside the GOP voting-rights scheme intended to derail democracy,REAL
The People Are Laughing at the Liberal Media,FAKE
"Cruz eyes insurance via Obamacare, a law he vows to scrap (+video)",REAL
"On climate change, ideological and partisan polarization hardens",REAL
#DraftOurDaughters: Pro-War Hillary Faces Backlash Over Female Draft,FAKE
Neither Bush nor Rubio is placing above 4th in Iowa or New Hampshire,REAL
From Berkeley to Kent State,FAKE
High Court Ruling Against Gay Marriage Would Produce 'Chaos',REAL
"Shift in Cuba politics boosts Obama, challenges Rubio",REAL
"Giuliani, suggesting Trump may have ‘exaggerated’ in lewd comments, says, ‘talk and action are two different things’",REAL
Twenty Years of a Dictatorial Democracy     : Information,FAKE
"Decorated ‘Hero’ Cop Caught Using His Authority to Steal $170,000 in State Fees",FAKE
Cop Caught on His Own Body Camera Stealing Money From Unconscious Crash Victim,FAKE
Scott Walker’s economic mess: How worker wages were gutted in Wisconsin,REAL
Clinton Aide Says Future WikiLeaks Releases Are 'Probably Fake',FAKE
California slashes water use for upstate farmers,REAL
Re: French Political Leader: “France is about to Enter a Holy War with Islam” – “Embrace Christianity… Never Accept the Religion of Satan”,FAKE
Bernie Sanders is unleashing a plan to make prescription drugs cheaper,REAL
John Podesta’s New Global Order,FAKE
Hipster dog only likes 80s dog food that you can’t get any more,FAKE
Press release on Foreign Minister Sergey Lavrov’s meeting with Namibian Deputy Prime Minister and Minister of International Relations and Cooperation Netumbo Nandi-Ndaitwah - Russia News Now,FAKE
Boehner 'baffled' by Israeli spying report,REAL
12 and 63-minute videos: Donald Trump connects to false flag targeting Muslims. Did you really think our ‘masters’ offer anything other than false choice between Left and Right arms of a .01% US rogue state?,FAKE
Tribute to the Last Honorable US Senator: The Story of Paul Wellstone’s Suspected Assassination,FAKE
There’s a good reason protesters at the University of Missouri didn’t want the media around,REAL
Putin: Crimean Integration Into Russian Legal Framework Goes Forward,FAKE
Comment on 10 Strange Facts About Our Presidents by tania de saram,FAKE
French Political Leader: “France is about to Enter a Holy War with Islam” – “Embrace Christianity… Never Accept the Religion of Satan”,FAKE
Matt Bevin is the next governor of Kentucky. He has President Obama to thank.,REAL
"Fear of Trump sparking a surge in citizenship, voter applications",REAL
Dr. Duke and Andrew Anglin discuss the most important vote and election of our lives!,FAKE
John Roberts helps overthrow the Constitution,REAL
Poll gives Biden edge over Clinton against GOP candidates; VP meets with Trumka,REAL
UN’s Yemen Peace Plan Would Sideline Former President Hadi,FAKE
Pope Francis’ address to Congress: what it means for six Catholic lawmakers (+video),REAL
Kasich: ‘My Republican Party doesn’t like ideas’,REAL
Experts Speechless! Countless People Miraculously Relieved of Serious Illness & Diseases-Must See!,FAKE
What does Rick Perry have?,REAL
"Minnesota Man Arrested, Sentenced to 6-Months in Jail for Having a Windmill On His Property",FAKE
"This is tyranny not democracy, says party with single MP",FAKE
Re: DePaul: “Unborn Lives Matter” Posters Are Veiled Bigotry,FAKE
Bill Clinton’s Lover: He Called Ruthless Hillary ‘The Warden’,FAKE
Did You Notice Anything Different In The MSM Lately?,FAKE
BOMBSHELL: Hillary Clinton’s Leaked Audio Proves She Rigs Elections,FAKE
Rubio reignites Cuba debate with Senate hearing,REAL
Lester Holt: presidential debate moderator and proven fact-checker,REAL
Patriots Day 2015: Boston does not stand alone,REAL
| Man whose son was killed by illegal immigrant files two suits against feds,FAKE
Mitt Romney to give big speech on 2016 race. Joining #NeverTrump? (+video),REAL
Is there any way Obama can fill Supreme Court vacancy?,REAL
"Saudi Arabia's King Abdullah was incremental reformer, US ally (+video)",REAL
"Re: The U.S. Will Lose Global Reserve Status, Expect 80-90% Devaluation Of the U.S. Dollar",FAKE
How The Oligarchs Plan To Steal The Election,FAKE
GOP insiders: It was a rough night for Ted Cruz,REAL
"Space Wars Likely In The Future As US, Russia Develop Satellite Weapons",FAKE
Donald Trump is blatantly racist — and the media is too scared to call him out on it,REAL
Can Donald Trump recover from this?,REAL
The She-Devil,FAKE
Can Hillary rebuild her campaign with an upbeat message? And will anyone even notice?,REAL
The Democrats aren’t doomed: What I learned from Bernie delegates in Philadelphia,REAL
The US Elections Do Matter But Not Necessary To Follow Them – Sheikh Imran Hosein,FAKE
Enrique Marquez: I got rifles for San Bernardino killer,REAL
Project Veritas: Scott Foval Reveals Who Was Really Behind the Romney 47% Video,FAKE
Donald Trump Begs Hillary Clinton Early Voters to Change Their Votes,FAKE
Family of Armed Robbery Suspect Outraged Pizza Hut Employee Shot & Killed Their Son,FAKE
Abortion bill dropped amid concerns of female GOP lawmakers,REAL
'Racist and sexist’ complaints against Aussie lamb advert rejected,FAKE
Outsider campaigns seek inside track,REAL
Pentagon Seeks Another $6 Billion for Overseas Troop Deployments,FAKE
The Most Interesting Chart In The World – Part 2,FAKE
"Spy Scandals, Globalism and the Betrayal of America",FAKE
John Oliver’s Smear Tactics Exposed As Establishment Propaganda,FAKE
Can Sanders' millennials switch to Clinton?,REAL
Bernie Sanders Has Strength Among White Men Pinched By The Economy,REAL
Standing Rock Indian Reservation: Thousands Of Wild Buffalo Appear Out Of Nowhere,FAKE
Western “Culture” is Wrecking Entire Continents,FAKE
"Scalia, Thomas & Alito have totally lost it: The complete and utter incoherence of the conservative Supreme Court justices",REAL
ISIS: Mortal Threat Or Paper Tiger?,FAKE
Someone left a funny note asking the postman to move a spider,FAKE
"In rare foreign trip, Assad flies to Moscow to meet with Putin",REAL
Former ‘Apprentice’ contestant accuses Trump of groping her during job meeting,REAL
Hispanic Crowd Boos Marco Rubio off Stage,FAKE
High Court Judges looking for a Truss to support them. More soon.,FAKE
"Trump's lean campaign machine relying mostly on donor cash, not his own",REAL
P. Parenthood Chief Goes Toe-to-Toe with Attackers,REAL
New Poll: Americans Feel Less Safe After 15 Years Of War,FAKE
"If Clinton Campaign Believes WikiLeaks Emails Are Forged, Why Don’t They Prove It!?",FAKE
Justice Department Launches Civil Rights Probe Of Baltimore Police,REAL
Obama Meets Boy After Deplorable Trump Fans Attack His Wheelchair When He’s Removed From Rally,FAKE
“Honor Our Immigrant Veterans” Replayed,FAKE
Laura Ingraham: The Trump betrayal by Republican elites won't soon be forgotten,REAL
Trump Supporter Jailed for Trying to Rig the Election By Committing Voter Fraud,FAKE
"Sanders wins in Wisconsin, keeping alive his improbable bid for the nomination",REAL
The unexpected and ingenious strategy of Obama's second term,REAL
Help Blow Up the Globalists Plot to Steal the Presidency- Make This Go Viral,FAKE
Biggest Election Fraud In History Discovered In The United States,FAKE
South Carolina primary brings high stakes for Marco Rubio and Jeb Bush,REAL
Duterte Calls US Admin ‘Monkeys’ for Halting Arms Sales,FAKE
"Slow start for program to reduce vets' waits at Veterans Affairs facilities, offer private medical care",REAL
Malaysia to Buy Ships From China in Another Blow to US Regional Dominance,FAKE
Vladimir Putin Condemns Europe for Upholding Child Rape (Video) - Ricky Twisdale,FAKE
Is This A New Escalation? BLACK Chemtrails Reported Around The World!,FAKE
BREAKING : Trump BEATING “Federal Investigation Hillary” by 4% in Michigan’s Absentee Voting – TruthFeed,FAKE
Harry Reid: Obama to Name Scalia Replacement in 3 Weeks,REAL
"Amid campaign troubles, Trump blasts Clinton as 'world-class liar'",REAL
"Mitt Romney: Donald Trump is a 'phony, a fraud'",REAL
'We the People' is at risk: Why America needs civics education,REAL
"‘Like Warsaw ghetto’: Attendees attacked, surrounded at Israeli speaker event at London university",FAKE
"Comment on St. Charles Borromeo, Patron Saint of Catechists and Seminarians by jose",FAKE
NSA program reportedly helped US gather evidence against North Korea in Sony hack,REAL
"Donald Trump triumphs in Michigan and Mississippi. Onward, reality show junkies",REAL
"What happens to delegates won by Rubio, other ex-candidates?",REAL
Sniff your underarms and tell us if you stink...,FAKE
Must Watch: When People Laughed At Donald Trump And Anyone Who Said He Would Win,FAKE
"Mired in third, Marco Rubio prepares for a long, drawn-out Republican race",REAL
Comment on Facebook Daughter’s Day Hoax Is A Sign Of The Times by para kazanmak,FAKE
The Last Confirmation Bias Test of This Election,FAKE
Donald Trump v Bernie Sanders: confusion reigns over possible debate,REAL
Unprecedented letter from Chair of Joint Chiefs suggests U.S. military does not want a President Hillary,FAKE
North Dakota Police Arrest Over 140 Pipeline Protesters,FAKE
Paul: Christie embraces Obamacare,REAL
Ooh Fuck,FAKE
"The American Way: Socialism for the Rich, Free Enterprise for the Rest",FAKE
BREAKING: Trump Rushed Off Stage After Alleged Gunman Found in Rally Audience,FAKE
"FBI Assistant Director Goes Rogue, Stabs Hillary in the Back on National TV",FAKE
Photo of the day: Miss Russia at the international beauty contest in Tokyo,FAKE
Congressional auditors: VA health care is high-risk,REAL
"Leaked Email: ‘If She Wins, Hillary Will Own The Supreme Court for the Next 30 to 40 Years’",FAKE
"Iowa’s Des Moines Register endorses Clinton, Rubio",REAL
Economic Nationalism: Alternative To Globalism,FAKE
Experts Just Uncovered The Top Secret Server Trump Uses To Talk To Russia,FAKE
White House looks to scientists to sell Iran deal,REAL
GOP debate: 's Reality Check Team inspects claims,REAL
Travel: Conor McGregor’s Guide To New York,FAKE
Lawmakers Who Have Forgotten Iraq Insist They're Right About Iran,REAL
"Kiev officials forced to declare incomes, Ukrainians threaten revolt",FAKE
Congress and its 'outsiders': The critical struggle over who is really in charge,REAL
"Walnuts Are Drugs, Says FDA",FAKE
Hotel CEO Caught Celebrating Using Government to Make Airbnb Illegal So They Can Price Gouge,FAKE
Sanders: Democratic Party hasn't been fair to me,REAL
"Bobby Jindal, raised Hindu, uses story of Christian conversion to woo evangelicals for potential 2016 bid",REAL
Conservatives in a meltdown: National Review’s confused “Against Trump” issue is an amazing testament to the right’s implosion,REAL
"Reinventing Democracy in America Starts by Voting, Then Building an Accountability Movement",FAKE
PressTV-Huge blast kills 47 in Pakistan's Balochistan,FAKE
"What is an ""income"" tax and where did it come from? NOT the 16th Amendment!",FAKE
Will Latino loathing of Trump drive a voter movement to swing the election?,REAL
Drudge goes all in for Trump,REAL
New Study Shows Riots Make America Conservative,REAL
21 dead at Radison Blu hotel in Mali,REAL
The Reopening Of The Clinton Email Investigation Is More GOP Hype Over Nothing,FAKE
"Anti-terrorism crackdowns may have spurred attackers, Belgian prosecutor says",REAL
"United States – reformation or fracture?, by Thierry Meyssan",FAKE
British PM Refuses To Withdraw Support For Saudi Arabia,FAKE
Editorial: Presidential stakes are high for nuclear arsenal - The Boston Globe,REAL
Proof God is on Duterte’s Side!,FAKE
"Obama, Erdogan Discuss Need for Close Cooperation to Counter Daesh",FAKE
Voter Dreading Being Sent Over To Visibly Stupid Poll Worker - The Onion - America's Finest News Source,FAKE
North Korea Threatens ‘Sacred’ Nuclear War Against Israel if this country continue supporting ISIS,FAKE
